id,1hr,3hr,5hr,6hr,6hr,7hr,8hr
S3_H_T18395,7.3305,5.9743,5.2717,4.2259,4.1663,3.5388,3.662
S3_H_T18398,6.5593,4.8487,3.5347,3.2146,3.7068,3.2146,3.2146
S3_H_T18400,9.9386,7.6085,6.2717,5.5255,5.5648,5.4546,5.5187
S3_H_T18401,6.9828,4.8487,3.2146,3.6954,3.2146,3.3691,3.2146
S3_H_T18405,6.9019,5.6372,4.5347,4.1104,4.5142,3.9532,3.4696
S3_H_T18408,6.9294,5.1442,4.6502,4.2259,4.1663,3.8279,3.2146
S3_H_T18412,6.9563,4.8487,3.2717,3.2146,3.2146,3.2146,3.2146
S3_H_T18415,6.7252,5.7469,5.1977,4.6129,4.2918,4.1754,3.9835
S3_H_T18417,7.5761,5.9743,5.4733,4.9178,4.6137,3.8279,3.2475
S3_H_T18418,6.8454,5.5988,4.9498,3.6954,3.8768,3.3691,3.2475
S3_H_T18421,6.9828,5.1967,3.9498,3.2146,4.0288,3.2146,3.2146
S3_H_T18422,8.0464,6.6372,5.1977,3.9849,4.6137,4.6156,3.8317
S3_H_T18426,7.5934,6.7112,5.7571,5.049,5.3507,5.0678,4.2463
S3_H_T18428,6.5237,4.9743,3.5347,3.2146,3.2918,3.3691,3.2475
S3_H_T18430,7.7709,5.2962,4.2717,3.6954,4.2918,3.6905,3.4696
S3_H_T18432,6.7562,6.1967,5.5936,4.6129,4.7943,4.6895,4.6611
S3_H_T18433,8.1666,7.7112,7.7046,6.8292,7.3507,6.3442,5.7899
S3_H_T18434,7.0343,4.9129,3.9498,3.6954,4.0288,3.2146,3.2146
S3_H_T18437,6.4873,5.1442,4.6502,3.5255,4.2918,3.2146,3.2146
S3_H_T18438,8.5758,6.7112,5.7571,5.2803,5.2304,4.5376,4.6611
S3_H_T18440,8.0211,6.9592,5.9498,5.5699,5.7068,5.1747,4.9829
S3_H_T18448,7.6929,5.8156,4.1197,4.2259,4.0288,3.9532,3.2475
S3_H_T1845,7.5049,6.2473,5.1197,3.8474,4.1663,3.5388,3.2146
S3_H_T18450,7.2887,5.2473,4.1197,3.3328,3.2146,3.2146,3.2146
S3_H_T18453,7.0343,5.8812,4.5347,4.3328,4.2918,4.2748,3.2475
S3_H_T18455,6.628,4.9129,4.2717,3.3328,3.2146,3.2146,3.2475
S3_H_T18460,6.7252,6.3435,5.7046,5.4324,5.4617,4.6895,4.3617
S3_H_T18463,7.786,7.2473,7.079,6.4081,6.7292,5.615,5.1844
S3_H_T18466,7.7246,6.2473,5.1197,4.7734,4.8768,4.2748,3.4696
S3_H_T18469,7.3509,5.8487,4.6502,3.8474,3.8768,3.3691,3.2475
S3_H_T18470,10.3829,9.2628,8.3421,7.7639,8.0819,7.3891,6.9642
S3_H_T18471,6.4498,5.4337,4.9498,4.6129,4.6137,3.5388,4.2463
S3_H_T18472,8.4769,6.8812,5.7046,5.1104,5.0288,5.1747,4.4686
S3_H_T18473,10.077,8.6654,7.7699,7.2259,7.3068,6.7762,6.5674
S3_H_T18479,6.8163,5.0332,3.9498,3.5255,3.2918,3.2146,3.2146
S3_H_T18480,7.6273,6.4337,5.6502,5.3328,5.6137,4.3678,3.9835
S3_H_T18481,7.2673,6.0332,5.2717,4.6954,4.7943,4.1754,4.2463
S3_H_T18483,8.3093,7.3201,6.376,5.4797,5.7512,5.1747,4.7485
S3_H_T18484,8.2008,6.8651,5.7046,5.3328,5.4617,5.4964,4.6611
S3_H_T18492,7.2887,5.9439,4.8566,3.5255,4.1663,4.0686,3.4696
S3_H_T18495,8.2008,6.5186,5.0372,4.3328,4.6137,4.2748,3.662
S3_H_T18499,7.084,5.3435,3.7571,3.2146,3.8768,3.2146,3.2146
S3_H_T18500,7.9014,6.4337,5.5936,5.1693,5.1663,5.0112,4.568
S3_H_T18505,7.2673,5.7112,5.1977,4.2259,4.6137,3.5388,3.4696
S3_H_T18508,8.1666,6.9439,6.3073,5.7349,5.8361,5.2253,4.8309
S3_H_T18510,6.3313,4.5592,4.9498,3.6954,3.7068,3.2146,3.4696
S3_H_T18512,8.0713,7.004,6.7046,6.0801,6.2918,5.9216,5.3612
S3_H_T18513,8.2776,7.2348,6.5645,5.6129,5.9548,5.1747,4.3617
S3_H_T18517,8.9218,7.0187,5.5936,4.6129,4.9548,4.6156,3.662
S3_H_T18520,6.4873,4.3893,3.2146,3.2146,3.2146,3.2146,3.2146
S3_H_T18523,8.3404,7.4554,6.8566,5.8109,5.9923,5.2741,4.9089
S3_H_T18526,8.3906,7.3082,6.927,6.3584,6.6137,5.9817,5.4681
S3_H_T18528,6.9294,6.2473,5.6502,4.3328,4.7068,4.2748,3.2146
S3_H_T18531,7.1786,6.004,4.7571,4.1104,4.0288,3.6905,3.662
S3_H_T18536,6.7865,4.9129,3.7571,3.6954,3.2146,3.2146,3.2146
S3_H_T18540,7.7556,6.004,4.6502,3.9849,3.8768,3.6905,3.2146
S3_H_T18546,7.5049,6.4554,5.7571,5.049,5.4073,4.6895,4.2463
S3_H_T18549,7.9953,6.1442,4.2717,3.9849,4.0288,4.0686,3.4696
S3_H_T18550,8.0713,6.3435,4.4092,3.9849,4.4073,3.9532,3.2475
S3_H_T18555,6.5593,4.6372,3.2146,3.2146,3.2146,3.2146,3.2146
S3_H_T18556,6.4498,4.7816,4.4092,3.5255,3.2146,3.2146,3.2146
S3_H_T18559,6.8454,5.5592,4.2717,3.8474,3.2146,3.2146,3.2146
S3_H_T1856,9.8623,8.6701,7.2717,6.4081,6.6841,6.1218,5.7481
S3_H_T18561,8.4487,6.7644,5.4092,4.6954,4.7943,4.4552,4.1209
S3_H_T18562,8.1434,6.4117,5.3421,4.3328,4.6137,4.5376,3.9835
S3_H_T18567,8.6519,6.5791,5.7046,4.6954,5.0288,5.1222,4.2463
S3_H_T18571,8.2988,6.5592,5.0372,4.4324,4.7068,4.0686,4.2463
S3_H_T1858,6.9828,4.6372,3.7571,3.2146,3.2918,3.2146,3.2146
S3_H_T18580,8.0713,6.3201,5.3421,4.8474,4.7068,4.2748,3.9835
S3_H_T18583,6.5941,5.6372,4.2717,4.1104,4.5142,3.3691,3.2475
S3_H_T18587,6.9828,5.5186,4.5347,3.2146,3.5142,3.2146,3.2146
S3_H_T18588,7.8157,6.5186,5.3421,4.9178,4.7943,4.6156,4.3617
S3_H_T18589,7.4491,5.5592,3.9498,3.3328,3.5142,3.5388,3.2146
S3_H_T18591,6.4114,4.7816,3.9498,3.5255,3.8768,3.6905,3.2146
S3_H_T18594,7.9953,6.7987,6.1977,5.2803,5.5648,4.6895,4.9089
S3_H_T18598,7.6273,6.7644,6.1592,5.6129,5.8361,5.1222,4.9829
S3_H_T18599,8.3404,7.6085,6.7311,5.9849,5.7068,5.2253,5.1844
S3_H_T186,6.9294,5.1967,4.1197,3.8474,4.1663,3.6905,3.2146
S3_H_T1860,6.9019,5.2473,3.5347,3.2146,3.2146,3.2146,3.2475
S3_H_T18600,7.4106,5.3435,4.9498,4.3328,4.4073,3.3691,3.4696
S3_H_T18601,6.9828,5.0332,3.9498,3.2146,3.7068,3.3691,3.2146
S3_H_T18605,8.0338,6.6747,5.4733,4.6954,5.0288,4.1754,3.662
S3_H_T18608,8.4296,7.0617,5.5936,5.2259,5.4073,4.891,4.8309
S3_H_T18609,7.1555,6.1707,5.4092,4.5255,4.6137,3.6905,3.662
S3_H_T1861,7.8157,5.6372,4.5347,4.2259,4.0288,3.5388,3.2475
S3_H_T18613,6.5237,5.2962,5.1197,3.9849,4.4073,3.6905,3.2146
S3_H_T18614,8.5758,6.7112,5.1197,3.9849,4.4073,4.1754,3.2475
S3_H_T18615,7.9289,6.272,5.0372,4.5255,4.6137,4.2748,3.8317
S3_H_T18619,6.8163,4.9743,4.2717,3.2146,3.2918,3.2146,3.2146
S3_H_T1862,7.2457,5.8156,5.2717,4.8474,5.1663,4.2748,3.4696
S3_H_T18622,6.4873,5.7816,3.5347,3.3328,3.8768,3.8279,3.2146
S3_H_T18623,6.7562,5.6747,3.7571,3.5255,3.7068,3.2146,3.2146
S3_H_T18629,7.5934,5.8487,4.4092,3.3328,4.0288,3.5388,3.662
S3_H_T18632,9.4149,7.8569,6.7571,5.8474,5.661,5.689,5.4681
S3_H_T18636,8.2561,6.0898,5.4092,4.6129,4.7068,4.0686,4.1209
S3_H_T18637,8.3404,7.2962,6.079,5.3328,5.661,4.3678,4.1209
S3_H_T18638,7.7556,5.5592,5.1977,4.4324,4.5142,4.1754,3.9835
S3_H_T18643,6.2895,6.4978,6.3073,6.049,6.1663,4.891,5.0532
S3_H_T18645,6.4114,5.1967,4.6502,4.6129,4.4073,3.6905,3.9835
S3_H_T18647,7.3509,6.3201,4.5347,4.6129,4.1663,3.9532,3.9835
S3_H_T1866,7.0594,5.3893,4.2717,3.6954,3.5142,3.2146,3.2146
S3_H_T18660,8.4005,6.8156,5.7571,5.4797,5.5142,5.0112,4.9089
S3_H_T18666,7.1786,6.4337,6.079,5.5699,5.6137,4.2748,4.568
S3_H_T1867,6.4873,5.1967,3.9498,3.2146,3.7068,3.2146,3.2146
S3_H_T18670,6.8739,4.9129,3.9498,3.2146,3.5142,3.2146,3.2146
S3_H_T18673,9.0208,8.4337,7.8201,7.1104,7.3934,6.7244,6.5431
S3_H_T18674,10.0271,8.5134,7.7699,7.2936,7.1826,6.7067,6.4934
S3_H_T18676,7.9152,6.6931,5.5936,4.9849,5.0992,3.8279,4.3617
S3_H_T18679,6.3719,4.7816,4.1197,3.2146,3.2918,3.2146,3.2146
S3_H_T18681,7.391,6.4554,5.8077,5.049,5.5142,4.3678,3.662
S3_H_T18682,7.8734,6.7644,4.8566,3.9849,4.0288,4.4552,3.662
S3_H_T18683,6.7252,4.9129,3.7571,3.2146,3.7068,3.2146,3.2146
S3_H_T18688,8.6602,7.0617,6.0372,5.4324,5.6137,4.8269,4.8309
S3_H_T1869,7.1321,5.7112,4.4092,4.1104,4.2918,3.6905,3.8317
S3_H_T18690,10.7299,9.2473,7.8566,7.0012,7.1826,6.7591,6.2455
S3_H_T18691,6.8163,4.7816,3.7571,3.5255,3.5142,3.2146,3.2146
S3_H_T18698,7.7088,6.1172,5.2717,5.049,4.6137,4.1754,3.4696
S3_H_T18699,7.4679,5.7112,4.4092,3.8474,3.8768,3.3691,3.2146
S3_H_T1870,7.3711,6.9129,6.6222,5.883,6.0992,5.1747,4.9829
S3_H_T18700,6.3313,4.9743,3.9498,3.5255,3.2918,3.2146,3.2146
S3_H_T18701,9.1664,7.8405,6.5936,5.8474,5.7512,5.5371,4.8309
S3_H_T18702,6.5237,6.5186,5.9498,5.3328,5.4617,4.6895,4.568
S3_H_T18703,6.9019,4.8487,3.5347,3.2146,3.2146,3.2146,3.2146
S3_H_T18706,6.3313,5.1442,4.9498,4.6129,4.5142,3.6905,3.2475
S3_H_T18713,7.6273,6.5592,6.1592,5.3328,5.7068,5.1747,4.8309
S3_H_T18714,7.9691,6.1967,5.0372,4.5255,4.7068,4.2748,3.4696
S3_H_T18716,6.8739,5.6747,5.2717,4.4324,4.1663,3.6905,3.2146
S3_H_T18717,8.0589,5.7112,5.1197,3.5255,4.5142,4.0686,3.662
S3_H_T18720,6.9828,5.8487,5.4092,4.5255,4.5142,4.2748,3.8317
S3_H_T18721,7.0343,5.7816,4.7571,3.6954,4.2918,3.2146,3.2146
S3_H_T18722,11.7541,11.7789,11.6222,10.9444,11.3225,10.6772,10.4595
S3_H_T18723,7.7709,6.272,5.0372,4.6129,4.5142,4.4552,3.9835
S3_H_T18724,6.4114,4.7112,3.9498,3.5255,3.7068,3.2146,3.2146
S3_H_T18725,8.6016,7.8072,6.9498,6.1402,6.3507,5.615,5.4156
S3_H_T18729,7.1082,5.1442,4.5347,3.6954,3.5142,3.3691,3.2146
S3_H_T18732,8.2988,7.2841,6.7571,5.8474,6.0644,5.3214,4.9089
S3_H_T18738,7.8157,6.4768,5.1977,4.6954,4.5142,4.0686,3.662
S3_H_T18739,6.6935,5.2962,3.7571,3.5255,3.7068,3.2146,3.2146
S3_H_T18740,8.3807,6.3666,5.3421,4.2259,4.8768,4.2748,3.9835
S3_H_T18744,7.5586,6.2962,5.1977,4.3328,4.2918,3.6905,3.2475
S3_H_T18745,9.0272,7.6747,6.3421,5.6547,5.7943,5.2253,5.0532
S3_H_T18746,8.3301,6.4554,5.4092,4.9178,4.6137,4.2748,4.4686
S3_H_T18747,6.3313,4.3893,3.5347,3.2146,3.2146,3.5388,3.2146
S3_H_T18751,9.0399,6.9743,5.5936,4.9849,5.0992,4.9524,4.4686
S3_H_T18752,6.7865,4.3893,3.5347,3.2146,3.2146,3.2146,3.2146
S3_H_T18753,8.1895,6.6181,5.4733,4.9849,4.7943,4.6156,4.1209
S3_H_T18754,7.1555,6.3893,5.9941,5.2803,5.4617,4.3678,3.9835
S3_H_T18756,7.1786,5.5988,4.1197,3.5255,3.2918,3.2146,3.2146
S3_H_T18758,7.2887,5.9129,5.6502,5.1693,4.8768,4.7599,4.3617
S3_H_T1876,6.5593,5.2962,4.8566,3.2146,3.2146,3.2146,3.2146
S3_H_T18761,7.3711,6.7816,5.5347,4.9849,5.2918,4.4552,3.9835
S3_H_T18764,6.9019,6.4337,6.1592,5.2259,5.3507,4.5376,4.568
S3_H_T18766,7.8009,6.2473,4.9498,4.6129,5.0288,4.3678,3.4696
S3_H_T18773,8.6519,8.3141,7.8324,6.9517,7.4617,6.3893,6.2151
S3_H_T18774,7.5049,5.7469,5.1197,4.1104,4.1663,3.9532,3.9835
S3_H_T18776,6.8739,5.4337,4.9498,3.9849,3.8768,3.2146,3.2146
S3_H_T18778,6.9019,5.3435,4.8566,4.4324,4.0288,3.2146,3.662
S3_H_T18779,8.2669,6.5391,5.1197,4.9178,4.0288,3.9532,3.662
S3_H_T18781,8.3607,6.4978,5.7571,4.8474,5.2918,4.7599,4.3617
S3_H_T18787,8.908,7.3082,5.6502,4.5255,4.9548,4.0686,4.1209
S3_H_T18789,6.7252,5.1967,4.7571,3.6954,3.8768,3.2146,3.2146
S3_H_T18790,8.5136,7.0332,6.1197,5.3328,5.5142,4.4552,4.568
S3_H_T18791,8.0957,6.272,5.7571,4.6129,5.2918,4.2748,5.0532
S3_H_T18792,6.3313,4.5592,3.2146,3.2146,3.2146,3.2146,3.2146
S3_H_T18793,6.6611,5.7469,5.4092,4.6129,4.2918,3.8279,3.662
S3_H_T18797,7.9424,6.2222,5.1977,4.3328,4.1663,4.5376,3.8317
S3_H_T18798,6.628,5.5988,4.8566,4.3328,4.4073,3.5388,3.2146
S3_H_T1880,7.9152,6.4978,5.6502,4.6129,4.9548,4.6895,3.8317
S3_H_T18801,9.1606,7.4661,6.1977,5.2259,5.2304,4.6895,4.3617
S3_H_T18803,6.7252,5.7469,4.8566,3.9849,4.9548,3.3691,3.2146
S3_H_T18804,8.7932,7.2962,6.4733,5.9517,6.2304,5.7246,5.2458
S3_H_T18805,6.6611,5.6747,4.9498,3.6954,4.5142,4.3678,3.662
S3_H_T18806,6.3719,4.8487,3.5347,3.5255,3.2146,3.2146,3.2146
S3_H_T18809,7.8734,6.2473,4.9498,4.6954,4.6137,4.3678,3.2475
S3_H_T1881,7.6768,6.4554,6.1197,4.9178,4.8768,4.5376,4.3617
S3_H_T18812,6.9294,5.0898,4.2717,3.6954,3.8768,3.3691,3.2146
S3_H_T18814,8.0589,7.0187,5.8566,5.049,5.3507,4.7599,4.1209
S3_H_T18817,8.2232,6.5791,5.4092,4.8474,4.7943,4.6156,4.4686
S3_H_T1882,6.5237,5.4768,5.1977,4.8474,4.7943,3.6905,3.2475
S3_H_T18821,7.0343,5.1442,4.2717,3.9849,3.7068,3.9532,3.2146
S3_H_T18826,6.6935,4.3893,3.5347,3.3328,3.2146,3.2146,3.2146
S3_H_T18831,6.5593,4.9129,4.1197,3.5255,3.7068,3.2146,3.2146
S3_H_T18833,10.0893,8.642,7.4416,6.6129,6.7292,6.2738,5.7899
S3_H_T18835,6.0603,5.5186,4.4092,4.1104,4.2918,3.2146,3.2475
S3_H_T18837,6.4873,5.0898,3.7571,3.2146,3.2918,3.2146,3.2146
S3_H_T18838,6.4873,4.7112,4.4092,3.2146,3.2918,3.6905,3.2146
S3_H_T1884,6.9294,5.4337,4.7571,3.6954,3.7068,3.2146,3.2146
S3_H_T18843,6.4498,4.9743,3.7571,3.3328,3.2146,3.2146,3.2146
S3_H_T18845,7.6273,6.004,4.6502,4.2259,4.1663,3.9532,3.2475
S3_H_T18852,7.2887,6.0898,5.6502,4.6954,4.7943,4.1754,3.4696
S3_H_T18854,7.0594,5.7816,4.8566,4.4324,4.4073,3.5388,3.2475
S3_H_T18855,7.9558,6.7112,5.5347,4.6954,5.3507,4.8269,3.8317
S3_H_T18860,7.9691,6.4554,5.6502,5.2259,5.2918,4.6156,4.6611
S3_H_T18865,6.9019,5.1967,3.5347,3.2146,3.2918,3.2146,3.2146
S3_H_T18867,6.5237,4.9743,3.7571,3.2146,3.2918,3.2146,3.2146
S3_H_T18872,6.9294,4.9743,3.9498,3.2146,3.2146,3.2146,3.2146
S3_H_T18875,7.43,5.7469,4.2717,3.9849,4.1663,3.9532,3.2146
S3_H_T18877,8.8445,7.272,5.904,5.1693,5.2304,4.6156,4.6611
S3_H_T18878,8.0211,6.0898,4.8566,3.9849,3.7068,3.9532,3.2475
S3_H_T18881,7.8592,6.1707,5.0372,4.6129,4.6137,4.2748,4.1209
S3_H_T18882,6.4114,4.7112,3.7571,3.3328,3.5142,3.2146,3.2146
S3_H_T18883,8.4676,6.5791,5.8077,5.049,4.9548,4.6156,4.6611
S3_H_T18884,8.0835,7.1036,6.1197,5.6547,5.5142,5.2741,4.6611
S3_H_T1889,6.2022,5.5592,4.8566,4.4324,4.6137,3.8279,3.9835
S3_H_T18890,7.7402,6.1172,4.8566,4.1104,4.2918,3.9532,3.662
S3_H_T18895,6.628,5.2473,3.7571,3.2146,3.5142,3.2146,3.2146
S3_H_T189,7.1786,5.7112,5.0372,4.4324,4.5142,4.2748,3.9835
S3_H_T18904,7.541,5.9439,4.2717,4.2259,4.0288,3.9532,3.662
S3_H_T18908,6.8454,5.4768,4.6502,3.9849,4.0288,3.3691,3.4696
S3_H_T18910,8.3707,6.7644,5.904,5.1693,5.3507,4.6156,4.2463
S3_H_T18914,8.1551,6.6931,5.0372,4.1104,4.1663,3.3691,3.2146
S3_H_T18916,6.9563,5.3435,4.4092,3.9849,4.0288,4.2748,3.4696
S3_H_T18918,8.0589,6.5592,5.4092,5.2259,5.0288,5.0112,4.568
S3_H_T1892,6.8454,5.8487,5.2717,4.1104,4.4073,3.9532,4.1209
S3_H_T18921,9.2721,7.7469,6.1977,5.3834,5.4617,4.891,4.3617
S3_H_T18926,7.1321,5.5186,4.9498,4.3328,4.5142,3.8279,3.2146
S3_H_T18928,6.4114,5.0332,3.9498,3.3328,3.5142,3.2146,3.2146
S3_H_T18929,8.3301,7.0332,5.8077,5.2259,5.1663,4.6156,4.4686
S3_H_T18931,7.786,6.1707,4.4092,3.8474,4.0288,4.0686,3.2475
S3_H_T18932,8.2121,6.7644,5.8077,4.7734,4.9548,4.6895,4.1209
S3_H_T18933,7.541,6.8651,5.904,5.2259,5.2304,4.6156,4.2463
S3_H_T1894,6.628,4.6372,3.9498,3.2146,3.2146,3.2146,3.2146
S3_H_T18941,7.9152,6.8971,5.5936,4.3328,5.0992,4.5376,3.4696
S3_H_T18943,6.4873,4.5592,3.2146,3.2146,3.2146,3.2146,3.2146
S3_H_T18954,6.8454,4.8487,3.7571,3.8474,3.5142,3.3691,3.2146
S3_H_T18956,8.4005,7.2473,6.5645,5.6954,5.661,5.5371,5.1844
S3_H_T18957,7.6605,5.7112,4.8566,3.9849,4.0288,3.3691,3.2146
S3_H_T18958,6.6611,4.8487,3.2146,3.5255,3.7068,3.2146,3.2146
S3_H_T18959,7.2236,5.2473,4.1197,3.2146,3.2918,3.2146,3.2146
S3_H_T18963,6.9019,5.5186,5.0372,3.9849,4.2918,3.3691,3.2475
S3_H_T18964,6.3719,5.1967,4.1197,3.3328,3.2918,3.3691,3.2146
S3_H_T18966,6.9019,4.9743,3.5347,3.2146,3.2146,3.2146,3.2146
S3_H_T18969,7.6273,5.6747,4.2717,4.2259,4.5142,3.5388,3.8317
S3_H_T18970,8.7085,6.9743,5.6502,4.8474,4.8768,4.7599,3.662
S3_H_T18975,6.4114,5.7469,4.8566,3.8474,3.8768,3.2146,3.4696
S3_H_T18976,7.6273,7.4117,7.079,6.4324,6.7729,5.952,5.1844
S3_H_T18978,9.0586,8.5492,8.401,7.7153,7.9548,7.2122,6.7265
S3_H_T18979,8.6354,7.3893,6.4416,5.6954,5.6137,5.1747,4.8309
S3_H_T18982,7.9014,6.2473,5.1197,3.9849,4.0288,3.9532,3.4696
S3_H_T18984,7.4491,6.1967,4.6502,4.1104,3.8768,4.3678,3.662
S3_H_T18986,7.7709,7.4005,7.0158,6.0173,6.2304,5.3672,5.1203
S3_H_T1899,6.5941,5.2962,3.7571,3.2146,3.5142,3.2146,3.2146
S3_H_T18993,6.6611,5.4768,4.4092,3.6954,4.4073,3.2146,3.2146
S3_H_T18994,8.8445,7.3435,6.1977,5.1693,5.7943,5.5766,5.1203
S3_H_T18995,7.4491,6.5791,5.7571,5.2803,5.2918,4.8269,3.9835
S3_H_T18997,6.8454,5.7112,5.1197,3.9849,4.1663,4.0686,3.4696
S3_H_T18998,6.5593,4.9743,3.7571,3.3328,3.2146,3.2146,3.2146
S3_H_T1900,7.0594,5.4768,4.4092,3.5255,4.0288,3.2146,3.2146
S3_H_T19000,7.1786,5.5988,4.6502,4.2259,3.7068,3.5388,3.4696
S3_H_T19001,9.1548,8.1575,7.7571,6.9349,6.8768,6.4113,6.0529
S3_H_T19010,6.2465,5.5592,5.6502,5.1104,4.9548,4.0686,3.662
S3_H_T19011,7.0594,6.0617,5.4092,4.7734,5.3507,3.9532,3.8317
S3_H_T19013,6.6935,5.2473,3.7571,3.2146,3.7068,3.2146,3.2146
S3_H_T19014,7.9691,6.6561,6.1977,5.4797,5.5142,4.8269,4.7485
S3_H_T19016,7.2236,5.5186,4.1197,3.8474,4.0288,3.3691,3.2146
S3_H_T19018,7.8875,6.0617,5.0372,4.1104,4.6137,3.6905,3.2146
S3_H_T19024,7.3097,5.8156,3.9498,3.8474,4.0288,3.6905,3.4696
S3_H_T19026,6.628,4.7816,3.2717,3.2146,3.2146,3.2146,3.2146
S3_H_T19029,9.2174,7.5791,6.4416,5.6129,5.5142,5.1747,4.4686
S3_H_T19030,6.6611,4.8487,4.1197,3.5255,3.5142,3.3691,3.2146
S3_H_T19031,9.3247,7.6277,6.6777,6.0801,6.0992,5.5766,5.1844
S3_H_T19033,6.4114,5.3435,4.2717,3.2146,3.5142,3.2146,3.2146
S3_H_T19036,6.7252,5.2962,4.5347,3.6954,3.7068,4.1754,3.2146
S3_H_T19037,8.0464,6.6931,5.8077,5.5699,5.6137,4.9524,4.568
S3_H_T19039,6.5593,5.6372,4.4092,3.5255,3.5142,3.2146,3.2146
S3_H_T19042,7.6105,7.3551,7.079,6.3584,6.7512,5.5371,4.9089
S3_H_T19043,6.8739,5.6372,4.5347,3.5255,3.7068,3.2146,3.2146
S3_H_T19045,7.1321,6.5592,5.5936,4.6954,4.9548,4.6895,4.1209
S3_H_T19046,7.1555,5.4768,3.9498,4.1104,3.5142,3.5388,3.662
S3_H_T19050,8.3707,7.0617,6.1592,5.5255,5.7943,4.891,5.0532
S3_H_T19056,6.7865,4.9129,4.1197,3.6954,3.5142,3.5388,3.2146
S3_H_T19062,7.7402,5.8812,4.2717,4.1104,3.8768,3.5388,3.2146
S3_H_T19064,8.0589,7.0332,6.3421,5.7349,5.9923,5.1747,5.0532
S3_H_T19069,6.7865,4.9743,3.2146,3.2146,3.2146,3.2146,3.2146
S3_H_T19074,6.7562,5.7112,4.4092,3.9849,4.2918,3.8279,3.2146
S3_H_T19081,7.1786,5.9743,4.6502,4.2259,4.1663,3.6905,3.4696
S3_H_T19083,7.5761,6.0332,5.0372,4.2259,4.1663,3.8279,3.2146
S3_H_T19085,7.9289,6.1967,5.2717,4.7734,5.0992,4.9524,3.8317
S3_H_T19088,8.6519,6.7112,5.1197,4.9178,4.9548,4.4552,3.9835
S3_H_T19089,6.5237,4.0898,3.7571,3.2146,3.2146,3.2146,3.2146
S3_H_T19090,6.5593,5.0332,4.2717,3.8474,3.5142,3.2146,3.2475
S3_H_T19091,7.3509,5.9439,5.0372,3.5255,4.7943,3.8279,3.9835
S3_H_T19095,10.3324,9.2932,7.961,7.5589,7.475,7.2494,6.9458
S3_H_T19097,6.5593,5.2473,4.8566,3.2146,4.0288,3.2146,3.2146
S3_H_T19098,8.7476,7.4005,6.2352,5.3328,5.661,5.5766,4.7485
S3_H_T19100,7.6929,6.2222,5.5347,4.6129,4.6137,4.4552,4.3617
S3_H_T19105,7.1555,6.1442,4.7571,4.1104,4.1663,3.2146,3.2146
S3_H_T19111,6.6935,5.7816,4.8566,4.2259,4.7943,3.5388,3.2146
S3_H_T19118,7.084,5.5186,4.2717,3.6954,3.2146,3.3691,3.2146
S3_H_T19119,7.9152,6.4978,5.4733,3.9849,4.7068,4.3678,3.8317
S3_H_T19120,8.6519,6.9129,6.1592,5.2803,5.0992,4.6156,4.2463
S3_H_T19123,7.644,6.4337,5.2717,4.4324,4.2918,3.9532,3.2475
S3_H_T19124,7.9823,6.7292,5.9941,5.1104,5.0992,4.5376,4.4686
S3_H_T19125,7.0594,5.9439,5.4733,4.6129,4.2918,3.8279,3.4696
S3_H_T19127,6.4873,4.7816,4.2717,3.2146,3.8768,3.6905,3.2146
S3_H_T19128,7.5586,5.7469,4.4092,3.2146,3.8768,3.2146,3.2146
S3_H_T19138,6.4873,4.9129,3.9498,3.2146,3.5142,3.2146,3.2146
S3_H_T19140,6.9828,5.4337,4.8566,3.6954,4.1663,4.1754,3.2475
S3_H_T19142,6.7252,4.8487,3.2146,3.2146,3.2918,3.2146,3.2146
S3_H_T19143,6.4498,4.9129,3.5347,3.3328,3.2918,3.2146,3.2475
S3_H_T19144,6.5237,5.2473,4.7571,3.5255,3.2918,3.6905,3.2146
S3_H_T19146,7.2457,5.7816,4.2717,3.8474,3.5142,3.6905,3.2146
S3_H_T19148,7.0343,5.8156,5.0372,4.6129,4.4073,4.0686,3.9835
S3_H_T19161,7.5586,6.3893,5.4092,5.3328,4.7943,4.5376,3.8317
S3_H_T19162,7.786,5.6747,4.6502,3.3328,4.5142,3.8279,3.2146
S3_H_T19164,6.9019,5.3435,3.5347,3.3328,3.2918,3.3691,3.2146
S3_H_T19166,6.9294,5.0898,4.4092,3.5255,3.7068,3.8279,3.2475
S3_H_T19167,7.0088,5.8487,5.1977,4.4324,4.4073,3.2146,3.4696
S3_H_T19168,6.4114,4.9743,3.2146,3.2146,3.2146,3.2146,3.2146
S3_H_T19172,7.1321,4.9129,3.9498,3.2146,3.2146,3.2146,3.2146
S3_H_T19177,7.8303,5.8156,4.6502,3.9849,4.1663,3.9532,3.2146
S3_H_T1918,9.536,8.4661,7.961,7.3958,7.4073,6.8746,6.4419
S3_H_T19191,6.5593,4.7816,3.9498,3.2146,3.2146,3.2146,3.2146
S3_H_T19193,7.8592,6.3201,5.2717,4.2259,4.5142,3.8279,3.4696
S3_H_T19194,7.2013,6.1172,4.8566,3.9849,4.4073,3.6905,3.2475
S3_H_T19204,5.6624,5.7469,5.4733,4.1104,5.0288,3.6905,3.8317
S3_H_T1921,6.9019,5.5592,4.7571,3.9849,4.0288,3.5388,3.2146
S3_H_T19210,6.4873,5.2962,3.9498,3.5255,3.2918,3.2146,3.2475
S3_H_T19218,6.8163,5.6747,3.7571,3.9849,4.4073,3.2146,3.2475
