id	 1hr	 2hr	 3hr	 4hr	 6hr	 7hr	 8hr	 9hr	10hr
S3_H_T17465	5.7048	5.1751	5.5344	5.4694	4.9229	4.77	3.2224	3.2224	3.2224
S3_H_T17468	6.6558	5.8578	5.5344	4.9669	3.8074	3.5638	3.2224	3.2224	3.2224
S3_H_T1747	7.5682	6.9621	6.2952	6.0258	5.1293	5.4778	4.5778	3.4975	3.2224
S3_H_T17471	6.8984	5.9112	6.7043	6.1633	5.8663	5.5355	4.7298	3.2224	3.2224
S3_H_T17473	6.4217	5.622	5.6498	5.0258	5.2224	4.6705	3.4078	3.2224	3.2224
S3_H_T17474	6.6796	6.174	5.7567	5.24	5.3923	5.0726	4.2152	3.2224	3.2224
S3_H_T17476	5.9201	4.9889	5.0083	4.6299	4.3923	3.8633	3.2224	3.2224	3.2224
S3_H_T17477	8.279	7.6603	7.3531	7.0258	6.2224	6.2724	5.1083	3.9123	3.8607
S3_H_T17479	5.9201	5.1307	5.7567	5.4264	5.6147	4.8631	3.8673	3.2224	3.2224
S3_H_T17480	7.2874	6.9871	6.9791	6.7914	7.1051	6.5354	5.6173	3.2224	3.4893
S3_H_T17481	6.504	5.7447	5.1718	4.8414	4.0298	4.3226	3.4078	3.2224	3.2224
S3_H_T17483	6.1073	5.715	5.2713	5.3362	4.2224	3.3229	3.2224	3.2224	3.2224
S3_H_T17485	6.8984	6.2588	5.6864	5.24	4.0298	3.9507	3.2224	3.2224	3.2224
S3_H_T17490	5.9595	5.3783	5.722	5.3362	4.8074	4.6705	3.5778	3.2224	3.2224
S3_H_T17492	7.3775	6.4514	6.6124	5.7039	5.2224	5.3225	4.4078	3.2224	3.3091
S3_H_T17494	5.9201	5.5225	5.4937	5.3362	4.6818	4.0332	3.2224	3.2224	3.2224
S3_H_T1750	8.3099	7.8224	8.3868	8.1829	7.9229	7.3059	6.4953	3.2224	4.6857
S3_H_T17503	5.9201	5.0378	5.4088	5.0824	4.0298	4.0332	3.2224	3.2224	3.2224
S3_H_T17505	6.4771	5.7738	5.888	5.5113	4.5443	4.6705	3.4078	3.2224	3.2224
S3_H_T17507	7.5294	6.5723	6.7395	6.4044	5.9773	5.3549	4.4953	3.2224	3.2224
S3_H_T17509	6.4771	5.9112	5.7567	5.382	5.1293	4.77	3.7298	3.2224	3.2224
S3_H_T17512	6.7488	6.3774	5.5739	5.0258	4.2224	4.6705	3.5778	3.2224	3.2224
S3_H_T17513	6.304	5.3783	5.2713	4.5519	3.8074	3.8633	3.2224	3.2224	3.2224
S3_H_T17517	6.0353	5.0378	5.4937	5.24	4.9229	4.2555	3.2224	3.2224	3.2224
S3_H_T17518	6.7711	6.1296	6.3644	5.7039	5.746	5.3866	4.2152	3.2224	3.2224
S3_H_T17519	6.4217	5.8847	5.6864	5.2889	4.5443	4.5636	3.8673	3.2224	3.2224
S3_H_T17522	6.1073	5.8303	5.722	5.2889	4.8074	4.618	3.2224	3.2224	3.2224
S3_H_T17532	6.0718	5.3783	5.0083	5.0824	4.2224	3.7702	3.2224	3.2224	3.2224
S3_H_T17533	6.273	5.5225	5.8239	5.2889	4.9229	4.618	4.1083	3.2224	3.2224
S3_H_T17544	8.2475	7.4777	7.2952	6.9518	6.3923	6.448	5.2658	3.9123	4.0448
S3_H_T17545	5.9595	5.1751	5.8563	5.4694	4.6818	4.3867	3.2224	3.2224	3.2224
S3_H_T17547	7.5163	6.6685	6.7907	6.3362	5.5443	5.5069	4.2152	3.2224	3.402
S3_H_T17548	8.4823	7.8154	7.659	7.1764	6.777	6.721	5.6558	4.0277	3.986
S3_H_T17550	6.7711	6.2381	6.9494	6.8083	6.3517	5.5635	4.9314	3.2224	3.2224
S3_H_T17554	6.273	6.1296	5.4088	5.1369	4.9229	4.7211	3.9928	3.2224	3.2224
S3_H_T17556	6.4771	5.4522	5.722	5.6674	4.6818	4.3867	3.2224	3.2224	3.2224
S3_H_T17557	7.1234	6.8297	7.1059	6.6299	6.0804	5.3225	4.7298	3.2224	3.2224
S3_H_T17558	8.4958	7.8904	7.6953	7.3593	6.8074	5.863	4.9928	3.6494	3.6495
S3_H_T17559	7.1746	6.5217	6.3644	5.8414	5.3923	5.0726	3.7298	3.2224	3.2224
S3_H_T17561	6.6558	5.9627	5.5344	5.5113	5.4703	5.448	3.8673	3.2224	3.2224
S3_H_T17562	7.5809	6.9871	7.2099	6.9819	6.4703	6.1298	5.2658	3.2224	3.2224
S3_H_T17568	6.1073	5.7447	5.4519	5.24	4.6818	4.6705	4.1083	3.2224	3.2224
S3_H_T17570	8.542	7.6603	7.9113	7.7483	6.9503	6.9074	6.2407	3.2224	4.4879
S3_H_T17575	4.3412	3.2224	5.7567	5.7039	5.8663	4.507	4.1083	3.2224	3.2224
S3_H_T17579	6.142	5.5225	5.6498	5.0258	4.5443	3.9507	3.5778	3.2224	3.2224
S3_H_T17583	5.9201	5.085	5.4519	4.8414	4.0298	3.3229	3.2224	3.2224	3.2224
S3_H_T17593	6.8779	6.0366	6.0369	5.7039	4.9229	4.5636	3.7298	3.2224	3.2224
S3_H_T17594	6.6316	5.8303	5.3644	5.0258	4.6818	4.507	3.5778	3.2224	3.2224
S3_H_T17597	5.9595	4.9889	4.6864	4.0824	3.2224	3.7702	3.2224	3.2224	3.2224
S3_H_T17599	7.106	6.5217	7.1846	7.1764	6.9229	6.2029	5.7298	3.2224	3.402
S3_H_T17605	5.8378	5.2181	5.722	5.382	5.0298	4.3226	3.8673	3.2224	3.2224
S3_H_T17606	6.4771	6.3193	6.4937	6.5317	6.3099	5.591	4.8002	3.2224	3.2224
S3_H_T17607	6.273	5.5564	5.722	4.4694	4.9229	4.507	3.5778	3.2224	3.2224
S3_H_T17608	6.7488	5.8847	6.1193	6.1369	5.5443	4.618	3.5778	3.2224	3.2224
S3_H_T17609	7.0153	6.6371	6.2471	5.8414	5.3099	5.111	4.3147	3.2224	3.2224
S3_H_T17610	5.3366	4.454	5.6864	5.4694	4.5443	3.2224	3.2224	3.2224	3.2224
S3_H_T17611	6.1073	5.3399	5.7907	5.382	5.3923	4.8631	3.8673	3.2224	3.2224
S3_H_T17616	6.304	5.6846	5.6864	5.4694	5.5443	4.7211	4.2152	3.2224	3.2224
S3_H_T17622	5.9201	4.9384	4.888	3.7039	3.5443	3.4483	3.2224	3.2224	3.2224
S3_H_T17625	8.2395	7.4865	7.3531	6.9366	6.7143	6.3866	5.3147	3.9123	3.7234
S3_H_T17626	6.2414	5.5225	5.0649	4.1893	3.5443	3.2224	3.2224	3.2224	3.2224
S3_H_T17631	8.279	7.7942	7.3757	7.2022	6.8663	7.0429	5.7654	4.47	4.4006
S3_H_T17635	6.273	5.622	5.6864	5.24	5.2224	4.8173	3.7298	3.2224	3.2224
S3_H_T17637	7.0522	6.3774	6.2713	5.5113	5.5443	5.033	3.9928	3.2224	3.2224
S3_H_T17642	7.3775	6.5888	6.3644	5.9366	5.6818	5.5635	4.4953	3.2224	3.2224
S3_H_T17643	6.6558	6.0366	6.0083	5.9055	5.3923	5.6959	4.8673	3.2224	3.2224
S3_H_T17645	6.6558	6.0839	6.0083	5.9366	5.3099	4.9075	4.2152	3.2224	3.2224
S3_H_T17649	6.273	5.7738	5.4519	5.1893	4.5443	3.4483	3.2224	3.2224	3.2224
S3_H_T17650	7.8874	6.6371	8.3474	8.2829	8.1051	7.0528	6.5576	3.2224	3.6495
S3_H_T17661	5.1446	4.7164	5.919	5.6299	5.6818	4.3226	3.9928	3.2224	3.2224
S3_H_T1767	7.224	6.5888	6.3417	6.0544	5.9229	5.7457	4.6558	3.2224	3.2224
S3_H_T17671	7.2874	6.6839	5.9791	5.7039	5.1293	5.111	4.1083	3.2224	3.2224
S3_H_T17675	7.6428	6.7142	6.8239	6.2889	5.8074	5.618	5.0517	3.2224	3.2224
S3_H_T17678	6.703	5.8303	6.1193	6.0258	5.6147	4.7211	3.8673	3.2224	3.2224
S3_H_T1768	6.9185	6.4693	6.1193	5.382	4.3923	4.618	3.5778	3.2224	3.2224
S3_H_T17684	7.0339	6.1069	6.0369	5.6674	5.8074	4.9924	4.2152	3.2224	3.2224
S3_H_T17685	6.4217	5.8847	5.3644	4.9055	4.8074	4.8631	3.7298	3.2224	3.2224
S3_H_T1769	6.9774	6.4514	5.8563	5.0824	4.8074	4.5636	3.5778	3.2224	3.2224
S3_H_T17690	8.5355	7.9617	7.3069	6.9366	6.4319	6.4022	5.2658	3.4975	3.2224
S3_H_T17701	6.0718	5.4878	5.0649	5.0258	4.5443	4.2555	3.2224	3.2224	3.2224
S3_H_T17703	5.9201	5.4878	5.3644	4.7039	4.5443	3.9507	3.2224	3.2224	3.2224
S3_H_T17706	5.9979	5.0378	4.9494	4.7743	3.5443	3.2224	3.2224	3.2224	3.2224
S3_H_T1771	6.304	5.3399	5.7907	5.2889	4.3923	4.507	3.2224	3.2224	3.2224
S3_H_T17710	6.4771	5.8303	5.8563	5.24	3.2224	4.0332	3.4078	3.2224	3.2224
S3_H_T17716	6.6558	5.8023	6.3644	6.4044	6.2224	5.863	4.9314	3.2224	3.7234
S3_H_T1772	4.9231	3.9409	5.6124	5.6674	5.5443	4.8631	4.2152	3.2224	3.2224
S3_H_T17722	6.8779	5.8578	5.5344	5.0824	4.5443	4.618	3.2224	3.2224	3.2224
S3_H_T17724	6.703	5.9112	6.5932	6.4044	5.9773	5.721	5.1083	3.2224	3.2224
S3_H_T17725	5.9201	5.2181	5.6498	5.0824	4.6818	4.5636	3.4078	3.2224	3.2224
S3_H_T17727	7.1746	6.3774	6.0369	5.7743	5.3099	5.185	3.8673	3.2224	3.2224
S3_H_T17729	6.7261	5.9112	5.8563	5.4264	5.3923	4.3867	3.7298	3.2224	3.2224
S3_H_T17734	8.7362	8.0237	8.0991	7.7307	7.4892	7.5909	6.4302	4.7863	4.9547
S3_H_T17737	6.7488	6.0366	5.8563	4.9669	4.2224	4.1851	3.5778	3.2224	3.2224
S3_H_T17742	6.1073	5.8578	5.7907	5.5113	5.1293	4.5636	3.4078	3.2224	3.2224
S3_H_T17750	6.8362	6.487	6.8402	6.6858	6.2668	5.7938	4.7298	3.2224	3.2224
S3_H_T17751	6.4217	5.0378	6.0369	6.1893	5.9229	5.1485	4.4078	3.2224	3.2224
S3_H_T17755	6.5819	6.0124	5.6124	5.0258	5.0298	4.507	3.5778	3.2224	3.2224
S3_H_T17756	6.8148	6.174	5.9494	5.5914	5.0298	4.3867	3.2224	3.2224	3.2224
S3_H_T17767	7.1578	6.4332	6.0369	5.7039	5.1293	5.2206	4.4953	3.2224	3.2224
S3_H_T17768	6.8779	6.4514	6.3186	5.9366	5.3923	5.591	4.5778	3.3278	3.2224
S3_H_T17769	5.9979	5.6536	5.1718	4.7039	4.9229	4.0332	3.2224	3.2224	3.2224
S3_H_T17771	6.8362	6.1296	6.1193	5.9055	4.5443	4.9924	3.8673	3.2224	3.2224
S3_H_T17772	6.9774	6.3962	6.1458	5.6674	4.8074	4.5636	3.7298	3.2224	3.2224
S3_H_T17779	8.0965	7.4777	7.2471	7.0402	6.2668	5.618	4.8002	3.3278	3.4893
S3_H_T17780	6.9185	6.4332	5.722	5.7039	5.1293	4.507	3.7298	3.2224	3.2224
S3_H_T17783	7.9377	7.2583	6.9036	6.6108	5.8663	5.9074	4.9314	3.2664	3.4893
S3_H_T17784	7.1407	6.4148	6.7907	6.6488	5.9773	5.185	4.4078	3.2224	3.2224
S3_H_T17789	5.9595	5.1307	5.4519	5.0258	4.5443	4.3867	3.2224	3.2224	3.2224
S3_H_T17790	6.607	5.7447	5.4937	5.0824	4.2224	4.0332	3.2224	3.2224	3.2224
S3_H_T17791	7.5163	6.8707	7.6028	7.4373	6.777	6.4329	5.6173	3.2224	3.7234
S3_H_T17793	7.392	6.8297	6.7395	6.4481	5.8074	5.9505	4.7298	3.2224	3.2224
S3_H_T17795	6.5819	5.5564	5.1718	4.7039	4.6818	4.0332	3.2224	3.2224	3.2224
S3_H_T17796	7.5294	6.8435	6.722	6.3362	5.9229	5.7699	4.4078	3.2224	3.2224
S3_H_T17799	5.9201	5.4157	5.6498	4.9055	3.8074	3.8633	3.4078	3.2224	3.2224
S3_H_T17800	8.2395	7.7362	7.2224	6.8898	6.777	6.4176	4.8673	3.3278	3.2224
S3_H_T17801	8.0332	7.4599	6.7907	6.5718	5.8663	5.5635	4.4078	3.4431	3.2224
S3_H_T17802	6.7711	5.2598	6.4088	6.4694	5.9773	5.3549	4.8002	3.2224	3.2224
S3_H_T17803	7.7366	7.2686	7.0226	6.7039	6.2224	5.9923	5.2658	3.2224	3.5716
S3_H_T1781	6.5564	5.8023	5.7907	5.5113	4.8074	4.8173	3.4078	3.2224	3.2224
S3_H_T17810	8.1053	7.2583	7.4625	7.1633	6.58	6.5069	5.362	3.2224	3.7234
S3_H_T17812	5.9201	4.9384	5.4937	5.24	4.6818	3.9507	3.9928	3.2224	3.2224
S3_H_T17814	5.8795	5.5564	5.722	5.4694	4.8074	4.9924	3.7298	3.2224	3.2224
S3_H_T17815	7.0522	6.4693	5.919	5.5519	4.8074	4.1851	3.2224	3.2224	3.2224
S3_H_T17818	7.0522	6.3774	6.2713	5.9967	5.4703	5.1485	4.2152	3.2224	3.2224
S3_H_T17823	5.2115	4.3802	5.4937	5.2889	5.1293	4.3226	3.2224	3.2224	3.2224
S3_H_T17825	6.607	5.9627	6.1973	5.9669	5.9773	4.507	4.2152	3.2224	3.2224
S3_H_T17827	6.607	5.9112	5.8563	5.0258	4.6818	4.3867	3.5778	3.2224	3.2224
S3_H_T17828	6.142	5.3783	5.1193	4.7743	3.2224	3.7702	3.2224	3.2224	3.2224
S3_H_T17829	5.7948	5.3399	5.1718	5.24	4.6818	4.1112	3.2224	3.2224	3.2224
S3_H_T17832	7.5809	6.9105	7.0369	6.6858	6.0298	5.6959	4.9314	3.2224	3.2224
S3_H_T17833	7.106	6.2381	6.722	6.6674	5.9773	5.3866	4.8002	3.2224	3.2224
S3_H_T17844	5.2115	4.8317	5.4519	5.6299	5.3923	4.9506	4.3147	3.2224	3.2224
S3_H_T17845	6.7711	5.9877	5.8563	5.4264	5.1293	4.2555	3.7298	3.2224	3.2224
S3_H_T17846	6.6796	5.7447	5.3644	4.9669	4.3923	3.5638	3.2224	3.2224	3.2224
S3_H_T17847	7.3629	6.6991	6.8722	6.5113	5.746	5.448	4.5778	3.2224	3.2224
S3_H_T1785	5.9595	5.5564	5.2224	4.9669	4.6818	4.5636	3.2224	3.2224	3.2224
S3_H_T17853	7.1407	6.8157	7.1458	6.6299	6.0298	5.2554	4.4953	3.2224	3.2224
S3_H_T17855	6.5564	5.9877	5.919	5.4264	4.8074	4.9075	4.2152	3.2224	3.2224
S3_H_T17860	6.9774	6.0839	6.5932	6.2149	6.0298	4.9924	4.4953	3.2224	3.2224
S3_H_T17863	6.1759	5.5896	5.4519	4.5519	3.2224	3.2224	3.2224	3.2224	3.2224
S3_H_T17866	7.3181	6.5556	6.2713	5.9366	5.2224	5.111	3.5778	3.2224	3.2224
S3_H_T17870	6.1759	5.3399	5.8239	5.6674	5.2224	4.507	3.7298	3.2224	3.2224
S3_H_T17873	7.7923	7.2271	6.9343	6.6674	6.2224	5.7457	4.5778	3.2224	3.2224
S3_H_T17877	6.7931	6.174	6.1973	6.0544	5.6147	5.1485	4.3147	3.2224	3.2224
S3_H_T17880	6.3931	5.622	5.7567	5.4694	5.0298	4.5636	3.2224	3.2224	3.2224
S3_H_T17881	6.8572	6.3962	6.4088	6.1099	6.0804	5.6444	4.4953	3.2224	3.2224
S3_H_T17882	6.703	5.8303	6.3186	6.1099	5.5443	4.9075	3.8673	3.2224	3.2224
S3_H_T17883	5.8795	5.2598	5.3644	5.3362	4.6818	4.1112	3.2224	3.2224	3.2224
S3_H_T17884	7.8771	7.1625	6.8074	6.2889	5.6818	5.5355	4.8002	3.4975	3.2224
S3_H_T17885	5.6576	5.3004	5.0083	4.6299	3.2224	3.2224	3.2224	3.2224	3.2224
S3_H_T1789	7.0522	6.4693	6.0923	5.9366	4.9229	4.507	3.4078	3.2224	3.2224
S3_H_T17891	6.0718	5.6846	5.1718	5.0258	4.6818	4.3226	3.7298	3.2224	3.2224
S3_H_T17893	7.7366	7.036	7.0369	6.6674	6.3099	5.9505	5.1627	3.2224	3.3091
S3_H_T17896	7.1234	6.1296	6.3868	6.1099	5.4703	4.9075	4.3147	3.2224	3.2224
S3_H_T17902	6.7488	5.8847	5.8239	5.6674	4.9229	4.3226	3.2224	3.2224	3.2224
S3_H_T17906	7.106	6.1296	6.1718	5.8083	5.3099	5.0726	3.8673	3.2224	3.2224
S3_H_T17917	6.504	5.4157	5.919	5.0824	4.2224	4.0332	3.2224	3.2224	3.2224
S3_H_T17918	7.9077	7.0833	7.5443	7.1633	6.6487	5.9716	4.9928	3.2224	3.6495
S3_H_T1792	6.2414	5.3783	6.2713	6.2889	5.6818	4.9924	4.5778	3.2224	3.2224
S3_H_T17920	8.1656	7.5298	7.2833	6.9055	6.3099	5.9505	5.1083	3.55	3.4893
S3_H_T17921	6.607	5.8303	5.4088	5.24	5.0298	4.2555	3.2224	3.2224	3.2224
S3_H_T17922	6.0353	5.5564	4.7567	4.382	3.5443	3.6707	3.2224	3.2224	3.2224
S3_H_T17925	6.0718	5.3399	4.7567	4.6299	3.8074	4.1112	3.2224	3.2224	3.2224
S3_H_T17928	6.6316	6.3583	5.4937	5.0258	4.8074	4.3867	3.4078	3.2224	3.2224
S3_H_T17930	5.9979	5.1307	4.6864	4.382	3.8074	3.3229	3.2224	3.2224	3.2224
S3_H_T17935	7.9573	7.4688	7.1458	6.8738	6.3099	5.9923	4.9314	3.2224	3.402
S3_H_T17940	6.504	5.4878	5.4519	5.0258	4.8074	4.1112	3.8673	3.2224	3.2224
S3_H_T17944	6.7488	5.8023	5.6498	5.1893	4.6818	3.9507	3.4078	3.2224	3.2224
S3_H_T17946	6.1073	5.4522	5.4519	4.7743	4.3923	4.1851	3.2224	3.2224	3.2224
