id,dg,x0,t0
S2_L_T6768,0.47142,7.2860000000000005,1
S2_L_T6772,0.49213999999999997,8.7629,1
S2_L_T6795,0.64507,7.8374,1
S2_L_T6796,0.34236,6.3348,1
S2_L_T6807,0.51999,6.6999,1
S2_L_T6809,0.47673000000000004,7.9711,1
S2_L_T6817,0.41851000000000005,7.1061,1
S2_L_T6847,0.46938,7.1601,1
S2_L_T6852,0.36879,8.9255,1
S2_L_T6861,0.62444,10.0587,1
S2_L_T6888,0.42908999999999997,6.5118,1
S2_L_T6896,0.53732,7.9909,1
S2_L_T6907,0.50284,8.4029,1
S2_L_T6919,0.5820000000000001,8.3545,1
S2_L_T6928,0.60874,7.5072,1
S2_L_T6931,0.48503,6.9456,1
S2_L_T6934,0.49586,6.8537,1
S2_L_T6940,0.35841999999999996,7.763,1
S2_L_T6965,0.63883,7.8128,1
S2_L_T6974,0.53981,7.7883,1
S2_L_T6976,0.51675,8.277999999999999,1
S2_L_T6997,0.45299999999999996,9.786,1
S2_L_T7006,0.51517,6.5918,1
S2_L_T7018,0.58831,9.1374,1
S2_L_T703,0.50198,10.0477,1
S2_L_T7031,0.44577,6.4427,1
S2_L_T7048,0.61229,9.3757,1
S2_L_T7052,0.43973,6.6964,1
S2_L_T7054,0.46792,6.4088,1
S2_L_T7057,0.59697,7.4543,1
S2_L_T7059,0.47225,6.3422,1
S2_L_T7077,0.62485,8.1599,1
S2_L_T7079,0.59388,8.5221,1
S2_L_T7083,0.5967399999999999,7.5451,1
S2_L_T7095,0.36546,8.0678,1
S2_L_T7096,0.61305,9.2381,1
S2_L_T7107,0.4784,7.455,1
S2_L_T713,0.65878,8.3467,1
S2_L_T7138,0.6681699999999999,8.5301,1
S2_L_T7141,0.63116,7.1987,1
S2_L_T7144,0.59316,8.5752,1
S2_L_T7145,0.53837,7.4035,1
S2_L_T7160,0.56907,8.4201,1
S2_L_T7167,0.48017,8.2485,1
S2_L_T7177,0.51884,9.4461,1
S2_L_T719,0.56379,7.8555,1
S2_L_T7195,0.32924000000000003,7.7652,1
S2_L_T7213,0.49058999999999997,6.6824,1
S2_L_T7234,0.47429,6.2553,1
S2_L_T734,0.6223,8.242,1
S2_L_T741,0.47706000000000004,7.2425,1
S2_L_T742,0.61403,7.5453,1
S2_L_T750,0.55129,7.5326,1
S2_L_T76,0.52474,7.3633,1
S2_L_T779,0.53892,7.6662,1
S2_L_T788,0.5329,7.5365,1
S2_L_T794,0.45671000000000006,6.584,1
S2_L_T80,0.4539,6.6629,1
S2_L_T800,0.35707,6.7631,1
S2_L_T824,0.54937,8.1129,1
S2_L_T825,0.42149,7.6166,1
S2_L_T830,0.40801,8.8333,1
S2_L_T834,0.51189,7.1234,1
S2_L_T842,0.45106,7.5788,1
S2_L_T843,0.46892,8.0614,1
S2_L_T85,0.60083,7.5042,1
S2_L_T854,0.63515,7.3304,1
S2_L_T870,0.50483,8.3234,1
S2_L_T873,0.50136,8.3617,1
S2_L_T880,0.53859,6.7468,1
S2_L_T882,0.45464,8.0991,1
S2_L_T895,0.46003999999999995,7.9471,1
S2_L_T898,0.6480199999999999,7.7884,1
S2_L_T940,0.45987,6.3761,1
S2_L_T941,0.5294300000000001,6.7282,1
S2_L_T960,0.5293100000000001,8.2622,1
S2_L_T967,0.4994,6.4486,1
S2_L_T97,0.5098,8.3766,1
S2_L_T976,0.37219,8.0999,1
S2_L_T978,0.6281899999999999,9.3294,1
S2_L_T983,0.59045,7.8916,1
S3_H_T10006,0.54756,8.8943,1
S3_H_T10018,0.5954,7.9218,1
S3_H_T1002,0.46831000000000006,6.989,1
S3_H_T10025,0.60973,7.7398,1
S3_H_T10026,0.42198,8.8605,1
S3_H_T10028,0.3857,9.9636,1
S3_H_T10037,0.6189100000000001,8.2466,1
S3_H_T10045,0.52112,7.3326,1
S3_H_T10057,0.46731000000000006,6.8668,1
S3_H_T1006,0.3225,8.132,1
S3_H_T10066,0.5754100000000001,9.0206,1
S3_H_T1007,0.60327,8.2424,1
S3_H_T10070,0.50265,8.337,1
S3_H_T10076,0.3655,7.13,1
S3_H_T10080,0.43131,7.5964,1
S3_H_T10081,0.47318999999999994,7.6624,1
S3_H_T10104,0.38206999999999997,7.7635,1
S3_H_T10114,0.38975,7.7924,1
S3_H_T10137,0.46789,6.2627,1
S3_H_T1015,0.6666300000000001,8.5711,1
S3_H_T10151,0.41218999999999995,6.9198,1
S3_H_T10162,0.54414,8.4302,1
S3_H_T10174,0.47563,6.2591,1
S3_H_T10193,0.51507,6.6146,1
S3_H_T102,0.41736999999999996,7.4027,1
S3_H_T10208,0.51169,7.9206,1
S3_H_T10213,0.54009,7.5557,1
S3_H_T10215,0.38094,6.5939,1
S3_H_T10216,0.48512,8.695,1
S3_H_T10218,0.50158,7.7408,1
S3_H_T10222,0.6663,9.1143,1
S3_H_T10226,0.47021,6.4596,1
S3_H_T10238,0.55491,7.0478,1
S3_H_T10240,0.43178,8.6486,1
S3_H_T10242,0.48441000000000006,6.6287,1
S3_H_T10244,0.39138,8.619,1
S3_H_T10245,0.46835,7.6801,1
S3_H_T10279,0.53155,9.57,1
S3_H_T10282,0.5012800000000001,7.9315,1
S3_H_T10336,0.40851,6.6770000000000005,1
S3_H_T1034,0.41801000000000005,6.6003,1
S3_H_T10354,0.52067,6.817,1
S3_H_T10355,0.5797100000000001,8.796,1
S3_H_T10364,0.55508,7.9424,1
S3_H_T10369,0.63472,7.9728,1
S3_H_T1037,0.43758,8.9153,1
S3_H_T10370,0.66428,8.3639,1
S3_H_T10374,0.66046,7.8088,1
S3_H_T10387,0.33246,7.8653,1
S3_H_T10404,0.48263999999999996,7.2721,1
S3_H_T10406,0.70554,8.2298,1
S3_H_T10409,0.65074,8.6386,1
S3_H_T10450,0.58745,7.0984,1
S3_H_T10485,0.48098,7.2222,1
S3_H_T10502,0.40038,7.1713,1
S3_H_T10511,0.48721000000000003,9.6324,1
S3_H_T10519,0.40941,7.6455,1
S3_H_T10520,0.59625,7.2943,1
S3_H_T1054,0.56005,8.7857,1
S3_H_T10559,0.51353,7.1697,1
S3_H_T10586,0.41163,8.6998,1
S3_H_T10587,0.54351,8.2538,1
S3_H_T10594,0.528,7.9083,1
S3_H_T106,0.43755,7.4778,1
S3_H_T10608,0.53983,11.3769,1
S3_H_T10627,0.5554899999999999,8.4985,1
S3_H_T10637,0.5606800000000001,7.2946,1
S3_H_T10640,0.47275,8.151,1
S3_H_T10643,0.6013,8.3973,1
S3_H_T10647,0.5027699999999999,8.919,1
S3_H_T10678,0.4179,6.5656,1
S3_H_T10688,0.55274,7.1236,1
S3_H_T10689,0.46463999999999994,8.4348,1
S3_H_T10699,0.5459,9.0217,1
S3_H_T107,0.41106000000000004,7.0553,1
S3_H_T10708,0.46043999999999996,8.08,1
S3_H_T10712,0.54314,7.4186,1
S3_H_T10719,0.5643600000000001,8.568999999999999,1
S3_H_T10729,0.5279699999999999,7.5381,1
S3_H_T10758,0.54251,7.0915,1
S3_H_T10772,0.4327,6.2951,1
S3_H_T10779,0.5932,7.3338,1
S3_H_T10788,0.5212,7.7815,1
S3_H_T10807,0.57476,8.2223,1
S3_H_T10810,0.25955,6.6281,1
S3_H_T10824,0.44018999999999997,7.4686,1
S3_H_T10826,0.59939,8.5119,1
S3_H_T10828,0.5554100000000001,6.7267,1
S3_H_T10845,0.49513,8.1693,1
S3_H_T10856,0.51405,9.0505,1
S3_H_T10863,0.49085,7.9777,1
S3_H_T10881,0.58905,7.8909,1
S3_H_T10882,0.48551000000000005,8.1443,1
S3_H_T10886,0.46003999999999995,9.7101,1
S3_H_T10894,0.53246,8.4525,1
S3_H_T10897,0.48818999999999996,8.8781,1
S3_H_T109,0.5365,6.7244,1
S3_H_T1090,0.48143,7.3619,1
S3_H_T10909,0.43309,10.3051,1
S3_H_T10925,0.5018,7.1917,1
S3_H_T10937,0.51473,6.5644,1
S3_H_T10950,0.5806399999999999,8.3969,1
S3_H_T10953,0.53345,6.8034,1
S3_H_T10955,0.53189,8.6577,1
S3_H_T10956,0.45732,9.9369,1
S3_H_T10982,0.39847,6.8045,1
S3_H_T10984,0.55865,7.2831,1
S3_H_T10985,0.5827899999999999,7.818,1
S3_H_T10986,0.48194,7.274,1
S3_H_T10995,0.48389,7.9279,1
S3_H_T11004,0.48508999999999997,6.8495,1
S3_H_T11009,0.43461000000000005,8.2159,1
S3_H_T11014,0.54725,6.6773,1
S3_H_T11017,0.45561999999999997,7.8936,1
S3_H_T11032,0.57792,6.9697,1
S3_H_T11037,0.59301,8.8489,1
S3_H_T11042,0.5656100000000001,7.0246,1
S3_H_T11044,0.46393999999999996,7.7703,1
S3_H_T11049,0.45805,7.6244,1
S3_H_T11052,0.69847,11.0162,1
S3_H_T1107,0.49441,8.8264,1
S3_H_T11070,0.53081,7.3214,1
S3_H_T11083,0.51655,6.7684,1
S3_H_T11086,0.59227,7.4229,1
S3_H_T11089,0.44671000000000005,7.6544,1
S3_H_T11091,0.50842,8.1853,1
S3_H_T11094,0.36639,7.0095,1
S3_H_T11097,0.63471,7.2344,1
S3_H_T11100,0.50703,7.2564,1
S3_H_T11108,0.56939,9.0913,1
S3_H_T11113,0.5322600000000001,7.4846,1
S3_H_T11118,0.62575,7.5716,1
S3_H_T1112,0.5048199999999999,6.9257,1
S3_H_T1114,0.58114,7.1344,1
S3_H_T11149,0.38606999999999997,6.4091,1
S3_H_T11155,0.52423,7.212000000000001,1
S3_H_T11156,0.28278000000000003,6.8020000000000005,1
S3_H_T11175,0.38527,6.4146,1
S3_H_T11194,0.48839,9.167,1
S3_H_T11204,0.48631,8.1078,1
S3_H_T11209,0.56913,7.5038,1
S3_H_T11212,0.46231000000000005,8.4588,1
S3_H_T11232,0.4871,6.2974,1
S3_H_T11248,0.46667,8.5189,1
S3_H_T11270,0.44905,6.1505,1
S3_H_T1128,0.5546800000000001,8.3684,1
S3_H_T11281,0.56912,9.4036,1
S3_H_T11284,0.59616,7.6322,1
S3_H_T11293,0.53566,8.3793,1
S3_H_T1130,0.45718000000000003,6.8653,1
S3_H_T11303,0.5918399999999999,9.2027,1
S3_H_T11304,0.53327,8.1872,1
S3_H_T1132,0.44741000000000003,7.1636,1
S3_H_T11325,0.5162100000000001,6.5359,1
S3_H_T11328,0.37616,8.4553,1
S3_H_T11368,0.5484100000000001,9.1501,1
S3_H_T114,0.6127,8.1234,1
S3_H_T11407,0.49341999999999997,6.5129,1
S3_H_T11411,0.48661000000000004,6.5819,1
S3_H_T11432,0.6708,7.7579,1
S3_H_T11436,0.49435,7.8422,1
S3_H_T11441,0.46255,9.1399,1
S3_H_T11446,0.5746600000000001,6.9845,1
S3_H_T11452,0.64328,8.599,1
S3_H_T11465,0.41466000000000003,8.1692,1
S3_H_T11468,0.64483,7.6441,1
S3_H_T11474,0.61973,8.7331,1
S3_H_T11478,0.58862,9.0024,1
S3_H_T11481,0.41289,9.9929,1
S3_H_T11483,0.61954,8.1213,1
S3_H_T11484,0.5350199999999999,6.6913,1
S3_H_T11487,0.59577,8.4407,1
S3_H_T11493,0.5783,8.8914,1
S3_H_T11494,0.51567,6.8697,1
S3_H_T11495,0.48373999999999995,6.6545,1
S3_H_T11498,0.45978,6.6229,1
S3_H_T1150,0.52213,6.6422,1
S3_H_T11501,0.5007699999999999,6.5589,1
S3_H_T11503,0.57404,7.7638,1
S3_H_T11512,0.45025,6.8333,1
S3_H_T11533,0.42963,6.1804,1
S3_H_T11538,0.46035,7.6523,1
S3_H_T11540,0.5887,9.5141,1
S3_H_T11545,0.43401999999999996,6.3758,1
S3_H_T11549,0.6190899999999999,10.0201,1
S3_H_T11555,0.35315,7.6157,1
S3_H_T11579,0.48778999999999995,8.3498,1
S3_H_T11596,0.45863999999999994,8.9514,1
S3_H_T11600,0.59212,8.5432,1
S3_H_T11607,0.56533,7.1838,1
S3_H_T11608,0.5006,8.2909,1
S3_H_T11617,0.41633000000000003,6.3362,1
S3_H_T1163,0.61944,7.2371,1
S3_H_T11643,0.48727,8.6048,1
S3_H_T11647,0.47222,6.8455,1
S3_H_T11659,0.31235999999999997,7.9101,1
S3_H_T11665,0.60733,9.3958,1
S3_H_T11679,0.6312300000000001,7.8176,1
S3_H_T11687,0.65755,9.6255,1
S3_H_T11691,0.66484,8.6647,1
S3_H_T11697,0.5331100000000001,8.4061,1
S3_H_T11700,0.75152,8.2737,1
S3_H_T11708,0.5783699999999999,7.1579,1
S3_H_T11726,0.58675,7.0471,1
S3_H_T11733,0.40173000000000003,7.8839,1
S3_H_T11747,0.52204,6.6119,1
S3_H_T11754,0.51448,7.4638,1
S3_H_T1176,0.60243,8.0927,1
S3_H_T11762,0.5563600000000001,8.4722,1
S3_H_T11766,0.5687399999999999,7.5188,1
S3_H_T11772,0.28565,7.721,1
S3_H_T11789,0.5586399999999999,9.2079,1
S3_H_T11798,0.5885100000000001,7.5306,1
S3_H_T11808,0.56276,7.216,1
S3_H_T1182,0.6783600000000001,8.1698,1
S3_H_T11826,0.60828,7.5433,1
S3_H_T11839,0.44795,7.4593,1
S3_H_T11864,0.59414,7.2525,1
S3_H_T11877,0.59119,7.7097,1
S3_H_T1188,0.57873,9.5295,1
S3_H_T11896,0.45518000000000003,6.9511,1
S3_H_T11904,0.6195,7.609,1
S3_H_T11918,0.52482,7.3124,1
S3_H_T11924,0.63569,7.2552,1
S3_H_T11926,0.5772,8.344,1
S3_H_T11928,0.42649,6.8018,1
S3_H_T11937,0.61441,7.2767,1
S3_H_T11968,0.67502,7.8008,1
S3_H_T11971,0.58672,8.63,1
S3_H_T11978,0.46548999999999996,8.235,1
S3_H_T11987,0.5122800000000001,6.7869,1
S3_H_T11995,0.42783999999999994,7.7618,1
S3_H_T11998,0.57013,9.0741,1
S3_H_T12007,0.5163399999999999,8.279,1
S3_H_T12008,0.43935,6.8229,1
S3_H_T12017,0.60895,8.0042,1
S3_H_T1202,0.53563,8.5122,1
S3_H_T12023,0.45288,7.3015,1
S3_H_T12025,0.41343,7.2531,1
S3_H_T1203,0.54491,8.6523,1
S3_H_T12031,0.5329999999999999,7.6393,1
S3_H_T12075,0.57268,7.1526,1
S3_H_T12100,0.57465,8.0826,1
S3_H_T12106,0.39839,6.2671,1
S3_H_T12112,0.44714,7.7306,1
S3_H_T12117,0.51334,7.4549,1
S3_H_T12124,0.47756000000000004,8.2062,1
S3_H_T12129,0.53971,7.2094,1
S3_H_T12132,0.54678,7.0981,1
S3_H_T12140,0.5965,7.3656,1
S3_H_T12141,0.5462,7.7065,1
S3_H_T12145,0.5481,7.0804,1
S3_H_T12158,0.54394,7.0696,1
S3_H_T12160,0.43671000000000004,6.3571,1
S3_H_T12161,0.50408,8.2699,1
S3_H_T12171,0.44843,8.6875,1
S3_H_T12174,0.61263,9.66,1
S3_H_T12191,0.55298,8.0119,1
S3_H_T12204,0.56221,8.8199,1
S3_H_T12231,0.56218,8.7908,1
S3_H_T12232,0.5758300000000001,8.2374,1
S3_H_T1224,0.4753,9.5975,1
S3_H_T12245,0.55019,6.8266,1
S3_H_T12249,0.5767,8.0297,1
S3_H_T12255,0.47978999999999994,6.8929,1
S3_H_T12263,0.49332,7.2654,1
S3_H_T12266,0.39504,6.9465,1
S3_H_T12268,0.5980300000000001,8.2431,1
S3_H_T1227,0.51757,6.835,1
S3_H_T12276,0.59038,7.5809,1
S3_H_T12279,0.51334,8.1455,1
S3_H_T12291,0.68799,8.6849,1
S3_H_T12329,0.5414,9.2482,1
S3_H_T12350,0.42776000000000003,7.3703,1
S3_H_T12352,0.53392,8.0475,1
S3_H_T12382,0.6260399999999999,7.6341,1
S3_H_T12385,0.43906000000000006,8.1783,1
S3_H_T12397,0.57985,7.0381,1
S3_H_T12402,0.4426,6.5424,1
S3_H_T12403,0.47905,6.5774,1
S3_H_T12411,0.5706,7.8538,1
S3_H_T1243,0.46813,7.4075,1
S3_H_T12434,0.63764,7.8782,1
S3_H_T12445,0.61439,8.4773,1
S3_H_T12449,0.5703,7.7509,1
S3_H_T12453,0.52955,7.8069,1
S3_H_T12454,0.53309,7.936,1
S3_H_T12459,0.6069899999999999,7.3242,1
S3_H_T12470,0.60214,7.149,1
S3_H_T12475,0.43923999999999996,7.5741,1
S3_H_T12497,0.58729,7.5246,1
S3_H_T125,0.49405,6.3187,1
S3_H_T12522,0.34321999999999997,11.8632,1
S3_H_T12526,0.66694,7.4784,1
S3_H_T12532,0.46398999999999996,6.6781,1
S3_H_T12541,0.58849,9.4909,1
S3_H_T12544,0.52959,6.6908,1
S3_H_T12573,0.6681199999999999,9.7159,1
S3_H_T1258,0.49032,6.7037,1
S3_H_T12584,0.3634,8.9229,1
S3_H_T12585,0.56985,7.7944,1
S3_H_T12587,0.52889,8.0081,1
S3_H_T12606,0.68034,9.081,1
S3_H_T12619,0.42236,6.7019,1
S3_H_T12637,0.47526999999999997,8.4619,1
S3_H_T12658,0.62538,8.0204,1
S3_H_T12661,0.40259,7.954,1
S3_H_T12662,0.5921,8.6216,1
S3_H_T12686,0.57989,7.7765,1
S3_H_T12689,0.61233,7.8916,1
S3_H_T12704,0.53657,7.8805,1
S3_H_T12708,0.60255,7.9573,1
S3_H_T12722,0.52982,6.7631,1
S3_H_T12728,0.59546,8.982999999999999,1
S3_H_T12745,0.38538,6.5817,1
S3_H_T12767,0.61357,11.7001,1
S3_H_T1279,0.5018600000000001,7.1698,1
S3_H_T12798,0.50838,7.4784,1
S3_H_T12801,0.64246,8.1443,1
S3_H_T12820,0.535,7.812,1
S3_H_T12827,0.4647,6.1811,1
S3_H_T12838,0.57757,8.3199,1
S3_H_T12852,0.58189,7.9483,1
S3_H_T12856,0.53165,9.6955,1
S3_H_T1287,0.46318000000000004,9.3039,1
S3_H_T12873,0.73563,8.0895,1
S3_H_T12874,0.5706100000000001,9.3666,1
S3_H_T12897,0.57244,8.1115,1
S3_H_T12898,0.54842,7.2368,1
S3_H_T12899,0.46195,6.8692,1
S3_H_T12912,0.6279600000000001,7.7523,1
S3_H_T12914,0.44472,8.8076,1
S3_H_T12920,0.56263,7.1434,1
S3_H_T12922,0.6813899999999999,8.8866,1
S3_H_T12932,0.57275,7.9067,1
S3_H_T12935,0.60573,7.5809,1
S3_H_T12961,0.42948000000000003,6.926,1
S3_H_T12968,0.37185,10.3629,1
S3_H_T12974,0.50116,7.455,1
S3_H_T12975,0.46983,7.8326,1
S3_H_T12977,0.48058,8.2076,1
S3_H_T12981,0.44441,7.6684,1
S3_H_T13005,0.61237,9.4478,1
S3_H_T13009,0.58438,9.4432,1
S3_H_T13011,0.36575,8.145,1
S3_H_T13019,0.5548,9.251,1
S3_H_T13026,0.6470100000000001,8.9678,1
S3_H_T13040,0.49506999999999995,6.5432,1
S3_H_T13049,0.5310600000000001,7.1114,1
S3_H_T13052,0.6285,8.2052,1
S3_H_T13069,0.53942,8.1433,1
S3_H_T13080,0.6534300000000001,8.4776,1
S3_H_T13087,0.64615,7.7497,1
S3_H_T13100,0.58018,8.4249,1
S3_H_T13112,0.59942,7.5141,1
S3_H_T1314,0.49243000000000003,8.5064,1
S3_H_T13142,0.66714,9.4285,1
S3_H_T13143,0.36094,6.379,1
S3_H_T13145,0.4827,7.7749,1
S3_H_T13148,0.46918000000000004,7.5368,1
S3_H_T13153,0.58392,7.3362,1
S3_H_T13158,0.45488999999999996,6.8582,1
S3_H_T13183,0.57339,8.2925,1
S3_H_T13184,0.4901,6.6213,1
S3_H_T13188,0.53617,7.2746,1
S3_H_T13193,0.6676,7.5379,1
S3_H_T13201,0.7690899999999999,8.7172,1
S3_H_T13204,0.55684,7.4264,1
S3_H_T13209,0.49523,8.7082,1
S3_H_T1321,0.62835,7.8345,1
S3_H_T13210,0.5442,7.7075,1
S3_H_T13213,0.60073,8.2464,1
S3_H_T13214,0.60942,9.2389,1
S3_H_T1323,0.6613899999999999,7.5037,1
S3_H_T13248,0.5030100000000001,6.6091,1
S3_H_T13283,0.50715,8.0223,1
S3_H_T13288,0.47176999999999997,6.2009,1
S3_H_T13294,0.52159,7.4859,1
S3_H_T13298,0.63047,8.9797,1
S3_H_T13327,0.48407,6.8392,1
S3_H_T13335,0.43068999999999996,7.1136,1
S3_H_T13350,0.76673,8.5178,1
S3_H_T13357,0.5877600000000001,7.9274,1
S3_H_T13365,0.50976,8.7192,1
S3_H_T13381,0.46663000000000004,7.2925,1
S3_H_T13400,0.3748,7.9876,1
S3_H_T13411,0.6016699999999999,7.5862,1
S3_H_T13423,0.55683,7.7039,1
S3_H_T13426,0.64823,7.5532,1
S3_H_T13433,0.46224,8.1463,1
S3_H_T13455,0.5646,8.5301,1
S3_H_T13459,0.5346,9.4544,1
S3_H_T13471,0.6401100000000001,7.789,1
S3_H_T13485,0.5849,7.0014,1
S3_H_T13488,0.6239100000000001,8.4555,1
S3_H_T13489,0.49518,8.3902,1
S3_H_T13519,0.27946,6.4276,1
S3_H_T1355,0.62105,9.797,1
S3_H_T13568,0.5592699999999999,7.2015,1
S3_H_T13575,0.55967,7.225,1
S3_H_T13576,0.59688,8.9908,1
S3_H_T13580,0.48535,8.0034,1
S3_H_T13581,0.6522,7.3376,1
S3_H_T13584,0.52344,6.9987,1
S3_H_T13597,0.47878000000000004,6.83,1
S3_H_T13602,0.60033,8.2784,1
S3_H_T13617,0.60582,7.8951,1
S3_H_T13618,0.50445,10.3066,1
S3_H_T13621,0.52287,7.875,1
S3_H_T13628,0.52274,9.2795,1
S3_H_T13643,0.5256,6.8402,1
S3_H_T1365,0.44951,6.6103,1
S3_H_T13651,0.57849,8.7089,1
S3_H_T13665,0.50032,7.4242,1
S3_H_T13694,0.59983,8.1129,1
S3_H_T13700,0.4936,7.5985,1
S3_H_T13704,0.68867,9.1286,1
S3_H_T13722,0.6883699999999999,7.8154,1
S3_H_T13730,0.38514,6.2273,1
S3_H_T13754,0.5662,6.8687,1
S3_H_T13760,0.46265,7.2995,1
S3_H_T13763,0.64179,7.5031,1
S3_H_T13777,0.5010899999999999,7.9897,1
S3_H_T13780,0.6019899999999999,9.1151,1
S3_H_T13787,0.6009800000000001,8.2208,1
S3_H_T1379,0.60377,8.4911,1
S3_H_T13793,0.34292,7.5822,1
S3_H_T13800,0.52394,8.151,1
S3_H_T13803,0.73425,9.2057,1
S3_H_T1383,0.48373,6.9877,1
S3_H_T13835,0.72318,8.248,1
S3_H_T13836,0.3934,7.332000000000001,1
S3_H_T13837,0.64644,8.3033,1
S3_H_T13849,0.5787100000000001,7.8232,1
S3_H_T13852,0.6931,8.3816,1
S3_H_T13872,0.46098,8.5516,1
S3_H_T1388,0.59199,7.7045,1
S3_H_T13884,0.60344,9.0118,1
S3_H_T13885,0.56208,7.0616,1
S3_H_T1391,0.4478,6.3915,1
S3_H_T13913,0.55601,8.1811,1
S3_H_T13918,0.4623,8.4355,1
S3_H_T13919,0.6196,7.4768,1
S3_H_T13922,0.5524399999999999,7.4538,1
S3_H_T13930,0.51479,6.5049,1
S3_H_T13932,0.52949,7.4786,1
S3_H_T13946,0.45973,6.8284,1
S3_H_T13964,0.3993,6.4015,1
S3_H_T13968,0.67306,7.9879999999999995,1
S3_H_T13976,0.54285,9.1689,1
S3_H_T13977,0.5182,8.1203,1
S3_H_T13987,0.68007,8.0715,1
S3_H_T14001,0.65372,8.3793,1
S3_H_T14002,0.41057,6.2803,1
S3_H_T14003,0.65693,7.3987,1
S3_H_T14013,0.51902,8.6069,1
S3_H_T14027,0.60326,7.4372,1
S3_H_T14037,0.46726,7.5031,1
S3_H_T14049,0.40608,6.7112,1
S3_H_T14064,0.50858,7.1731,1
S3_H_T14065,0.30846999999999997,7.6679,1
S3_H_T14069,0.58006,8.5402,1
S3_H_T14072,0.66543,7.8975,1
S3_H_T14073,0.59342,6.9832,1
S3_H_T14075,0.52313,7.3269,1
S3_H_T14080,0.47666000000000003,7.8093,1
S3_H_T14082,0.63358,8.1927,1
S3_H_T14083,0.335,9.9291,1
S3_H_T14104,0.62471,9.1262,1
S3_H_T14106,0.6232,7.63,1
S3_H_T14129,0.54714,6.9657,1
S3_H_T1417,0.48318999999999995,8.6686,1
S3_H_T14173,0.65218,7.8662,1
S3_H_T14174,0.5334,7.2154,1
S3_H_T14192,0.50441,6.7091,1
S3_H_T14193,0.37964000000000003,6.5063,1
S3_H_T14202,0.59511,9.0397,1
S3_H_T14212,0.50429,8.3494,1
S3_H_T14217,0.57189,7.6596,1
S3_H_T14227,0.57392,8.0424,1
S3_H_T14230,0.6308699999999999,8.3187,1
S3_H_T1424,0.52659,7.0929,1
S3_H_T14240,0.5534600000000001,8.2517,1
S3_H_T14246,0.62751,9.4631,1
S3_H_T14247,0.64684,8.0749,1
S3_H_T14251,0.50173,8.193,1
S3_H_T1426,0.5997899999999999,7.0938,1
S3_H_T14261,0.59012,8.7975,1
S3_H_T14270,0.45548,7.6473,1
S3_H_T14272,0.64008,7.9031,1
S3_H_T14292,0.57585,7.0414,1
S3_H_T14317,0.64956,8.2347,1
S3_H_T14320,0.45465,6.3898,1
S3_H_T14327,0.46563000000000004,8.2957,1
S3_H_T14336,0.45883999999999997,7.6477,1
S3_H_T1434,0.5080600000000001,9.6625,1
S3_H_T14354,0.38898,6.8578,1
S3_H_T14357,0.64137,8.2002,1
S3_H_T14367,0.47598,10.3712,1
S3_H_T14374,0.57119,6.9082,1
S3_H_T1438,0.51763,7.5869,1
S3_H_T14385,0.44098999999999994,7.6864,1
S3_H_T14404,0.42935,6.7981,1
S3_H_T14408,0.57067,8.5293,1
S3_H_T14418,0.63642,8.5666,1
S3_H_T1442,0.6170899999999999,7.188,1
S3_H_T14425,0.42963,7.1873,1
S3_H_T14428,0.45155,7.0429,1
S3_H_T14434,0.6173,9.0216,1
S3_H_T1445,0.62524,7.1908,1
S3_H_T14460,0.41805,7.3675,1
S3_H_T14465,0.6677,7.9232,1
S3_H_T14479,0.39765,7.3069,1
S3_H_T1448,0.35467,7.2967,1
S3_H_T14502,0.64198,7.4171,1
S3_H_T14504,0.46132,6.7601,1
S3_H_T14506,0.4527,6.954,1
S3_H_T14512,0.39078,7.8755,1
S3_H_T14522,0.45661999999999997,9.0975,1
S3_H_T14526,0.55435,8.4428,1
S3_H_T14530,0.45266999999999996,7.8552,1
S3_H_T14539,0.32372,7.4016,1
S3_H_T14541,0.54842,9.0802,1
S3_H_T1455,0.54055,8.2673,1
S3_H_T14551,0.47776,7.1443,1
S3_H_T14558,0.49086,6.5751,1
S3_H_T1456,0.62016,8.4474,1
S3_H_T14563,0.74407,8.208,1
S3_H_T14568,0.46992,6.6205,1
S3_H_T14601,0.42561000000000004,7.9377,1
S3_H_T14609,0.57491,7.575,1
S3_H_T14623,0.59567,7.7572,1
S3_H_T14639,0.35069,6.4516,1
S3_H_T14651,0.60635,7.2521,1
S3_H_T14657,0.49346999999999996,7.8851,1
S3_H_T14662,0.61921,9.8346,1
S3_H_T14667,0.44601999999999997,7.8577,1
S3_H_T14685,0.48867,6.9216,1
S3_H_T14688,0.40287,7.1724,1
S3_H_T14694,0.26866,6.983,1
S3_H_T14717,0.48904,6.9165,1
S3_H_T14746,0.38635,6.5282,1
S3_H_T1475,0.53852,7.715,1
S3_H_T14758,0.64735,7.9648,1
S3_H_T14763,0.55235,6.9507,1
S3_H_T14776,0.41888000000000003,6.4110000000000005,1
S3_H_T14783,0.76717,8.981,1
S3_H_T14785,0.48783000000000004,8.7873,1
S3_H_T14804,0.6559,8.7322,1
S3_H_T14810,0.60628,8.0275,1
S3_H_T14811,0.59895,7.0503,1
S3_H_T1483,0.54183,7.0468,1
S3_H_T14853,0.60138,7.5676,1
S3_H_T14862,0.5635600000000001,7.9431,1
S3_H_T14870,0.58736,8.6212,1
S3_H_T14875,0.6734399999999999,8.7596,1
S3_H_T14882,0.49643000000000004,7.3938,1
